id,6,11,7,category
CFMC-20151807,0.10127384430314487,0.0011553899786413962,0.028005548326909383,6
CFMC-20150493,0.05766848190816998,0.0006042104496215747,0.04101808778405242,6
CFMC-20150078,0.06089562867242776,0.00025297242600556537,0.04054631415580398,6
CFMC-20160307,0.25677043113789555,0.005599570746172865,0.059058569544503045,6
CFMC-20151441,0.09848809890359111,0.0006590142967081801,0.049001034947848875,6
CFMC-20151901,0.16295427789434147,0.003835126116593051,0.044749057527527045,6
CFMC-20151537,0.1876839362500107,0.0014055472263868067,0.08677258548911974,6
CFMC-20151693,0.103167792670081,0.002849666436622958,0.024417323501991696,6
CFMC-20143142,0.1984476475851352,0.004454058142238418,0.16073465790899,7
CFMC-20160374,0.2640778161760509,0.008052170626704786,0.08787001319724434,6
CFMC-20150809,0.08353931870686501,0.0011255264597727476,0.04033515483336225,6
CFMC-20160191,0.12451512811243662,0.00408058285042412,0.03807095570380595,6
CFMC-20160563,0.1621930364345887,0.0018146309275629,0.08972367592143043,6
CFMC-20151907,0.09917835044564244,0.0056821717571278576,0.12951447779722972,7
CFMC-20160104,0.06655878092375962,0.00031675641431738987,0.10385616997899615,7
CFMC-20160546,0.15442588114326833,0.005530299076152199,0.12575810549486519,7
CFMC-20151760,0.09100365712815034,0.0008625692494203852,0.10813377362242929,7
CFMC-20150032,0.051678752687358546,0.0008163265306122448,0.04750492078202922,6
CFMC-20150361,0.20944715331511995,0.0014894727670383798,0.09095016637067187,6
CFMC-20151213,0.0,0.0,0.0,6
CFMC-20151558,0.18426720724044227,0.0013414528135279934,0.04516057071526054,6
CFMC-20160113,0.09899068322981366,0.0019409937888198758,0.04192546583850932,7
CFMC-20160213,0.05614250614250614,0.0006756756756756755,0.024262899262899262,6
CFMC-20151536,0.11732501589319655,0.0016815585286531376,0.11735706194178668,7
CFMC-20160286,0.1430302475397557,0.0010600732387816786,0.060455133766917135,6
CFMC-20150939,0.13675847961562249,0.002892065917276001,0.03682004270239564,6
CFMC-20150368,0.10455125035359589,0.002113526570048309,0.060001889743022466,6
CFMC-20151988,0.1917847983931272,0.0025173383774011963,0.05569786322947159,6
CFMC-20150831,0.13999855170607822,0.0012142013996233945,0.07417186227891379,6
CFMC-20160527,0.13440560126073983,0.0023065831653401587,0.09365430772051692,6
CFMC-20151306,0.05075187969924812,0.0,0.0018796992481203006,6
CFMC-20151294,0.15624097212191249,0.00263162646251625,0.05541311570128558,6
CFMC-20160561,0.09762565136886923,0.0006767880007316626,0.0516975606303991,6
CFMC-20150049,0.17067669172932332,0.003571428571428571,0.07575187969924813,6
CFMC-20151442,0.09999999999999999,0.004166666666666666,0.06249999999999999,6
CFMC-20151822,0.08388742129193401,0.0010310102301790281,0.053970457366775845,6
CFMC-20151984,0.08661096850840863,0.0006511643559025441,0.08817646362691689,7
CFMC-20160434,0.050826465572454876,0.000978242536684095,0.09364983734540651,7
CFMC-20151684,0.17239809879561432,0.006108177536748965,0.05226295443686748,6
CFMC-20151543,0.11657650467468601,0.000795541841659357,0.03796775930889736,6
CFMC-20150423,0.06466645353793692,0.0016783887468030689,0.033655157715260016,6
CFMC-20160463,0.10650645866678864,0.0007478148591480948,0.13706390829224507,7
CFMC-20151677,0.25343663895764257,0.002719239869860988,0.07717745450582979,6
CFMC-20151545,0.11385214011075014,0.0023899076275836835,0.1337579522616662,7
CFMC-20160154,0.1307744120387141,0.003234367908280951,0.02815338221516711,6
CFMC-20150978,0.13012425034806702,0.0016407612520270478,0.040648781503354214,6
CFMC-20150777,0.08230151228733461,0.0005907372400756144,0.047542533081285455,6
CFMC-20151015,0.14636633646380537,0.005453721337064876,0.10743920145838905,7
CFMC-20160141,0.16725284203274832,0.016581755322059057,0.19116540264519263,7
CFMC-20160284,0.11814798383121364,0.0012939958592132505,0.07103421078576358,6
CFMC-20150424,0.0831013042775426,0.0010272997738678714,0.06010216517935879,6
CFMC-20151083,0.09341279935208786,0.0015483805462483497,0.04392770899055268,6
CFMC-20151250,0.19411484565432255,0.006539414152249416,0.09202866702269635,6
CFMC-20150478,0.07941726282904467,0.0017001025953859803,0.04388263457556936,6
CFMC-20150197,0.4082088488416809,0.00816116570084824,0.08362998545747086,6
CFMC-20151201,0.016748768472906406,0.0009852216748768472,0.016748768472906402,6
CFMC-20150302,0.127436999046551,0.01405507224174332,0.11937749392909698,6
CFMC-20151454,0.18468346998528878,0.0005225752508361204,0.12248626245618283,6
CFMC-20151956,0.21854951892613983,0.006648422922577511,0.05257983592906044,6
CFMC-20150900,0.06666666666666668,0.0,0.004761904761904763,6
CFMC-20150603,0.12149495758101353,0.0018344367095626828,0.12026034929916736,7
CFMC-20151991,0.1395575092677669,0.002468933426715693,0.10039779972975987,6
CFMC-20150666,0.04304977805075519,0.00217203160333901,0.02454563220637092,6
CFMC-20151304,0.12334267197528531,0.002899002206038453,0.055576507636858063,6
CFMC-20151805,0.1949534372927915,0.007857465651316887,0.0471890970558916,6
CFMC-20151903,0.11260224240456715,0.0012963241562609696,0.042964178537211094,6
CFMC-20160112,0.07398220826792254,0.0027210884353741495,0.12329670329670331,7
CFMC-20160443,0.10364032571897044,0.0013288622113722408,0.1258000428388881,7
CFMC-20160046,0.09816424110060772,0.001517782993358008,0.07273176900948253,6
CFMC-20151838,0.0,0.0,0.0,6
CFMC-20151191,0.1943758890412868,0.019696809182884117,0.11025162610015346,11
CFMC-20150449,0.09017543859649123,0.0,0.06771929824561403,6
CFMC-20150852,0.0504300956850592,0.001658731852393824,0.040503765055139564,6
CFMC-20151270,0.1149526367645433,0.000647413076834438,0.061970043616566196,6
CFMC-20150608,0.1695344129554656,0.0,0.25903701561596304,7
CFMC-20143141,0.11713192634913497,0.0026467195573881726,0.12022135409347687,7
CFMC-20150162,0.10111051883439943,0.003624733475479744,0.14526474769012085,6
CFMC-20150229,0.08867321040344438,0.0008547411355418073,0.046065268799996874,6
CFMC-20150968,0.1363335668662683,0.0015301749768005443,0.08435848037915343,6
CFMC-20143152,0.12493345122235973,0.0014101057579318447,0.08987265923592465,6
CFMC-20151012,0.10538277511961723,0.0,0.0764354066985646,6
CFMC-20160340,0.1841286862969241,0.0029347782678885606,0.20828537264448962,7
CFMC-20160436,0.06958614742931764,0.0004055807916937054,0.10911274939092896,7
CFMC-20160510,0.14397836346119539,0.0019361179310002684,0.13979980432209008,7
CFMC-20151111,0.07084276452266056,0.0006186096840561092,0.03964973690439443,6
CFMC-20151265,0.01728395061728395,0.0,0.04938271604938272,6
CFMC-20151039,0.208485481347065,0.0025724637681159416,0.1889420548848191,7
CFMC-20160098,0.07799930248779353,0.0,0.10381887933038826,6
CFMC-20151267,0.07560655401044418,0.0007151029748283753,0.08157307985683272,6
CFMC-20151837,0.12453656892483993,0.0019379844961240308,0.04019211324570273,6
CFMC-20150589,0.1363836454640382,0.002072254649186471,0.05926273106548263,6
CFMC-20151893,0.20370978328533426,0.0038685422324933267,0.08510460131144071,6
CFMC-20160026,0.12966551703355753,0.0021557918942224775,0.14942869107222,7
CFMC-20160341,0.11124817238556943,0.0038222118435696398,0.04683437767562285,6
CFMC-20160024,0.11629937417764169,0.002111488160252965,0.06419783331427924,6
CFMC-20151538,0.1367991298164173,0.0026186497604023425,0.11590136935935057,7
CFMC-20150523,0.11635667951391084,0.0010516206482593037,0.04259169983782987,6
CFMC-20151946,0.08421052631578949,0.0,0.02105263157894737,6
CFMC-20151565,0.3528033318243739,0.005312332442858566,0.187338881187313,7
CFMC-20160201,0.2207302149036224,0.003415012224415662,0.03166872636033404,6
CFMC-20160488,0.06658817485997158,0.000623984222586707,0.06241747054707134,7
CFMC-20160470,0.1339174200632484,0.0005390835579514824,0.035354817133517125,6
CFMC-20143124,0.11047842256992585,0.0009167303284950343,0.0737900322867643,6
CFMC-20150812,0.08403937557231939,0.0007412898443291327,0.07311407142545677,6
CFMC-20151046,0.18303883895246315,0.011965012157725432,0.22435098759948888,7
CFMC-20151782,0.16755855734629294,0.00039535703272983565,0.03771984448622545,6
CFMC-20150404,0.14866356673728365,0.0008873114463176574,0.04610129572944219,6
CFMC-20151780,0.14708422400580787,0.0053802499260573785,0.06975774829035698,6
CFMC-20160065,0.09721706864564007,0.0,0.08460111317254175,7
CFMC-20151619,0.10658307210031348,0.0008620689655172412,0.0304858934169279,6
CFMC-20150848,0.17603650457227304,0.001453488372093023,0.07251000705563396,6
CFMC-20150872,0.07528069756330626,0.0010451505016722408,0.07752030578117536,7
